Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
Check unpaid desktop CTN,20181023213605,2018-10-23 21:41:57,597,Painting with a Twist, LLC,272842,Painting With A Twist - Flower Mound,LIVE,http://paintingwithatwist.com/studio/flowermound,0,0,0,0,4692401053,4692401219,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/flowermound?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:42:16,597,Painting with a Twist, LLC,272843,Painting With A Twist - Pensacola,LIVE,http://paintingwithatwist.com/studio/pensacola,8504711450,0,8504711450,0,No DB Unpaid Number,No DB Paid Number,false,PPC Not Found,0,https://www.paintingwithatwist.com/studio/pensacola?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:42:35,597,Painting with a Twist, LLC,272844,Painting With A Twist - Ferndale,LIVE,http://paintingwithatwist.com/studio/ferndale,0,0,0,0,2483975856,2482062297,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/ferndale?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:42:57,597,Painting with a Twist, LLC,272845,Painting With A Twist - Katy,LIVE,http://paintingwithatwist.com/studio/katy,0,0,0,0,8323918858,8323918868,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/katy?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:43:16,597,Painting with a Twist, LLC,272846,Painting With A Twist - Houston,LIVE,http://paintingwithatwist.com/studio/houston,0,0,0,0,7133640581,3468004599,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/houston?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:43:35,597,Painting with a Twist, LLC,272847,Painting With A Twist - Friendswood,LIVE,http://paintingwithatwist.com/studio/friendswood,8325692339,0,8325692339,0,2818169361,2818164432,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/friendswood?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:43:57,597,Painting with a Twist, LLC,272849,Painting With A Twist - Tampa,LIVE,http://paintingwithatwist.com/studio/tampa,0,0,0,0,8133377790,8133021081,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/tampa?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:44:15,597,Painting with a Twist, LLC,272851,Painting With A Twist - Monroe,LIVE,http://paintingwithatwist.com/studio/monroe,0,0,0,0,3185381357,3184600370,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/monroe?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:44:37,597,Painting with a Twist, LLC,272852,Painting With A Twist - Murfreesboro,LIVE,http://paintingwithatwist.com/studio/murfreesboro,0,0,0,0,6156175596,6156921536,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/murfreesboro?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:44:56,597,Painting with a Twist, LLC,272853,Painting With A Twist - Knoxville,LIVE,http://paintingwithatwist.com/studio/knoxville,8656752500,0,8656752500,0,8652801318,8653665530,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/knoxville?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:45:15,597,Painting with a Twist, LLC,272854,Painting With A Twist - Fort Worth West,LIVE,http://paintingwithatwist.com/studio/fortworthwest,0,0,0,0,6822003923,6822003647,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/fortworthwest?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:45:35,597,Painting with a Twist, LLC,272855,Painting With A Twist - Tallahassee,LIVE,http://paintingwithatwist.com/studio/tallahassee,8502221385,0,8502221385,0,8502961932,8507928487,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/tallahassee?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:45:54,597,Painting with a Twist, LLC,272857,Painting With A Twist - Lexington,LIVE,http://paintingwithatwist.com/studio/lexington,0,0,0,0,8593095590,8596878873,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lexington?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:46:14,597,Painting with a Twist, LLC,272858,Painting With A Twist - Arlington,LIVE,http://paintingwithatwist.com/studio/arlington,0,0,0,0,6822381132,6822762172,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/arlington?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:46:34,597,Painting with a Twist, LLC,272861,Painting With A Twist - Hattiesburg,LIVE,http://paintingwithatwist.com/studio/hattiesburg,0,0,0,0,6012554737,6016025892,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/hattiesburg?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:46:54,597,Painting with a Twist, LLC,272862,Painting With A Twist - Conroe,LIVE,http://paintingwithatwist.com/studio/conroe,9362420047,0,9362420047,0,9366470661,9362352876,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/conroe?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:47:14,597,Painting with a Twist, LLC,272863,Painting With A Twist - Lubbock,LIVE,http://paintingwithatwist.com/studio/lubbock,0,0,0,0,No DB Unpaid Number,8063706236,false,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lubbock?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:47:33,597,Painting with a Twist, LLC,272864,Painting With A Twist - Murray,LIVE,http://paintingwithatwist.com/studio/murray,8013054115,0,8013054115,0,3857430636,3857432487,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/murray?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:47:52,597,Painting with a Twist, LLC,272865,Painting With A Twist - Germantown,LIVE,http://paintingwithatwist.com/studio/germantown,0,0,0,0,9012212038,9012214176,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/germantown?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:48:11,597,Painting with a Twist, LLC,272866,Painting With A Twist - Charlotte,LIVE,http://paintingwithatwist.com/studio/charlotte,0,0,0,0,7049000298,9807851381,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/charlotte?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:48:31,597,Painting with a Twist, LLC,272868,Painting With A Twist - Orlando,LIVE,http://paintingwithatwist.com/studio/orlando,0,0,0,0,4072875996,4079173404,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/orlando?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:48:50,597,Painting with a Twist, LLC,272869,Painting With A Twist - Lakeland,LIVE,http://paintingwithatwist.com/studio/lakeland,0,0,0,0,8638774192,8633339868,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lakeland?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:49:12,597,Painting with a Twist, LLC,272871,Painting With A Twist - San Antonio NW,LIVE,http://paintingwithatwist.com/studio/sanantonio-nw,0,0,0,0,2104044176,2109512335,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/sanantonio-nw?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:49:32,597,Painting with a Twist, LLC,272877,Painting With A Twist - Miami,LIVE,http://paintingwithatwist.com/studio/miami,0,0,0,0,7863756620,7866713507,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/miami?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:49:51,597,Painting with a Twist, LLC,272878,Painting With A Twist - Colorado Springs,LIVE,http://paintingwithatwist.com/studio/coloradosprings,7195912455,0,7195912455,0,7192472429,7199003828,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/coloradosprings?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:50:12,597,Painting with a Twist, LLC,272879,Painting With A Twist - Trinity,LIVE,http://paintingwithatwist.com/studio/trinity,7273761112,0,7273761112,0,7274784674,7275974152,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/trinity?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:50:31,597,Painting with a Twist, LLC,272881,Painting With A Twist - Columbia,LIVE,http://paintingwithatwist.com/studio/columbia,0,0,0,0,9313985267,9313985511,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/columbia?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:50:50,597,Painting with a Twist, LLC,272882,Painting With A Twist - Kingwood,LIVE,http://paintingwithatwist.com/studio/kingwood,0,0,0,0,8324124167,8324121328,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/kingwood?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:51:10,597,Painting with a Twist, LLC,272884,Painting With A Twist - Crevecoeur,LIVE,http://paintingwithatwist.com/studio/crevecoeur,314 434 7928,0,314 434 7928,0,3145144212,3145962998,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/crevecoeur?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:51:29,597,Painting with a Twist, LLC,272885,Painting With A Twist - Wayne,LIVE,http://paintingwithatwist.com/studio/wayne,0,0,0,0,4842536039,4842536863,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/wayne?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:51:49,597,Painting with a Twist, LLC,272889,Painting With A Twist - Waco,LIVE,http://paintingwithatwist.com/studio/waco,0,0,0,0,2542304565,2542659228,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/waco?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:52:08,597,Painting with a Twist, LLC,272890,Painting With A Twist - Farmington,LIVE,http://paintingwithatwist.com/studio/farmington,248 4767928,0,248 4767928,0,2485798701,2485799927,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/farmington?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181023213605,2018-10-23 21:52:29,597,Painting with a Twist, LLC,272891,Painting With A Twist - College Station,LIVE,http://paintingwithatwist.com/studio/college-station,0,0,0,0,9793144280,9792564843,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/college-station?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:36:06,597,Painting with a Twist, LLC,272795,Painting With A Twist - St Petersburg,LIVE,http://paintingwithatwist.com/studio/stpetersburg,0,0,0,0,7273005424,7272015122,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/stpetersburg?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:36:27,597,Painting with a Twist, LLC,272802,Painting With A Twist - Lafayette,LIVE,http://paintingwithatwist.com/studio/lafayette,0,0,0,0,3374430618,3375412688,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lafayette?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:36:48,597,Painting with a Twist, LLC,272813,Painting With A Twist - Grapevine,LIVE,http://paintingwithatwist.com/studio/grapevine,0,0,0,0,8177784878,8173819937,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/grapevine?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:37:08,597,Painting with a Twist, LLC,272814,Painting With A Twist - Hammond,LIVE,http://paintingwithatwist.com/studio/hammond,0,0,0,0,9855204339,9852359551,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/hammond?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:37:27,597,Painting with a Twist, LLC,272817,Painting With A Twist - Sugar Land,LIVE,http://paintingwithatwist.com/studio/sugarland,0,0,0,0,8325322831,2812011033,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/sugarland?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:37:46,597,Painting with a Twist, LLC,272818,Painting With A Twist - North Austin,LIVE,http://paintingwithatwist.com/studio/northaustin,0,0,0,0,5129104863,5125923227,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/northaustin?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:38:05,597,Painting with a Twist, LLC,272820,Painting With A Twist - Gretna,LIVE,http://paintingwithatwist.com/studio/gretna,504)3610574,0,504)3610574,0,5045217747,5044345372,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/gretna?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:38:28,597,Painting with a Twist, LLC,272824,Painting With A Twist - San Antonio,LIVE,http://paintingwithatwist.com/studio/sanantonio,2104957928,0,2104957928,0,2105709847,2104651761,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/sanantonio?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:38:49,597,Painting with a Twist, LLC,272825,Painting With A Twist - Frisco,LIVE,http://paintingwithatwist.com/studio/frisco,0,0,0,0,4692000959,4698503834,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/frisco?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:39:10,597,Painting with a Twist, LLC,272831,Painting With A Twist - Dallas,LIVE,http://paintingwithatwist.com/studio/dallas,2143509911,0,2143509911,0,4692501058,2147361639,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/dallas?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:39:29,597,Painting with a Twist, LLC,272834,Painting With A Twist - Shreveport,LIVE,http://paintingwithatwist.com/studio/shreveport,3185249928,3185249928,3185249928,3185249928,3182307653,3183170845,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/shreveport?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:39:49,597,Painting with a Twist, LLC,272835,Painting With A Twist - McKinney,LIVE,http://paintingwithatwist.com/studio/mckinney,0,0,0,0,2145043976,4693434682,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/mckinney?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:40:08,597,Painting with a Twist, LLC,272836,Painting With A Twist - Woodlands,LIVE,http://paintingwithatwist.com/studio/woodlands,0,0,0,0,2815281136,2817199871,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/woodlands?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:40:27,597,Painting with a Twist, LLC,272837,Painting With A Twist - Lake Charles,LIVE,http://paintingwithatwist.com/studio/lakecharles,0,0,0,0,3372409776,3375134269,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lakecharles?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:40:59,597,Painting with a Twist, LLC,272839,Painting With A Twist - Garland,LIVE,http://paintingwithatwist.com/studio/garland,0,0,0,0,4693310987,4692297043,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/garland?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:41:19,597,Painting with a Twist, LLC,272840,Painting With A Twist - Cypress,LIVE,http://paintingwithatwist.com/studio/cypress,0,0,0,0,2814077810,2818364555,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/cypress?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:41:38,597,Painting with a Twist, LLC,272841,Painting With A Twist - Beaumont,LIVE,http://paintingwithatwist.com/studio/beaumont,0,0,0,0,4092237920,4092346050,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/beaumont?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:41:57,597,Painting with a Twist, LLC,272842,Painting With A Twist - Flower Mound,LIVE,http://paintingwithatwist.com/studio/flowermound,0,0,0,0,4692401053,4692401219,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/flowermound?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:42:16,597,Painting with a Twist, LLC,272843,Painting With A Twist - Pensacola,LIVE,http://paintingwithatwist.com/studio/pensacola,8504711450,0,8504711450,0,No DB Unpaid Number,No DB Paid Number,false,PPC Not Found,0,https://www.paintingwithatwist.com/studio/pensacola?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:42:35,597,Painting with a Twist, LLC,272844,Painting With A Twist - Ferndale,LIVE,http://paintingwithatwist.com/studio/ferndale,0,0,0,0,2483975856,2482062297,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/ferndale?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:42:57,597,Painting with a Twist, LLC,272845,Painting With A Twist - Katy,LIVE,http://paintingwithatwist.com/studio/katy,0,0,0,0,8323918858,8323918868,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/katy?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:43:16,597,Painting with a Twist, LLC,272846,Painting With A Twist - Houston,LIVE,http://paintingwithatwist.com/studio/houston,0,0,0,0,7133640581,3468004599,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/houston?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:43:35,597,Painting with a Twist, LLC,272847,Painting With A Twist - Friendswood,LIVE,http://paintingwithatwist.com/studio/friendswood,8325692339,0,8325692339,0,2818169361,2818164432,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/friendswood?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:43:57,597,Painting with a Twist, LLC,272849,Painting With A Twist - Tampa,LIVE,http://paintingwithatwist.com/studio/tampa,0,0,0,0,8133377790,8133021081,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/tampa?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:44:15,597,Painting with a Twist, LLC,272851,Painting With A Twist - Monroe,LIVE,http://paintingwithatwist.com/studio/monroe,0,0,0,0,3185381357,3184600370,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/monroe?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:44:37,597,Painting with a Twist, LLC,272852,Painting With A Twist - Murfreesboro,LIVE,http://paintingwithatwist.com/studio/murfreesboro,0,0,0,0,6156175596,6156921536,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/murfreesboro?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:44:56,597,Painting with a Twist, LLC,272853,Painting With A Twist - Knoxville,LIVE,http://paintingwithatwist.com/studio/knoxville,8656752500,0,8656752500,0,8652801318,8653665530,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/knoxville?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:45:15,597,Painting with a Twist, LLC,272854,Painting With A Twist - Fort Worth West,LIVE,http://paintingwithatwist.com/studio/fortworthwest,0,0,0,0,6822003923,6822003647,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/fortworthwest?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:45:35,597,Painting with a Twist, LLC,272855,Painting With A Twist - Tallahassee,LIVE,http://paintingwithatwist.com/studio/tallahassee,8502221385,0,8502221385,0,8502961932,8507928487,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/tallahassee?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:45:54,597,Painting with a Twist, LLC,272857,Painting With A Twist - Lexington,LIVE,http://paintingwithatwist.com/studio/lexington,0,0,0,0,8593095590,8596878873,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lexington?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:46:14,597,Painting with a Twist, LLC,272858,Painting With A Twist - Arlington,LIVE,http://paintingwithatwist.com/studio/arlington,0,0,0,0,6822381132,6822762172,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/arlington?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:46:34,597,Painting with a Twist, LLC,272861,Painting With A Twist - Hattiesburg,LIVE,http://paintingwithatwist.com/studio/hattiesburg,0,0,0,0,6012554737,6016025892,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/hattiesburg?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:46:54,597,Painting with a Twist, LLC,272862,Painting With A Twist - Conroe,LIVE,http://paintingwithatwist.com/studio/conroe,9362420047,0,9362420047,0,9366470661,9362352876,0,PPC Not Found,0,https://www.paintingwithatwist.com/studio/conroe?provider=google,301,200,23.253.135.119,dns1.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
Check unpaid mobile CTN,20181023213605,2018-10-23 21:47:14,597,Painting with a Twist, LLC,272863,Painting With A Twist - Lubbock,LIVE,http://paintingwithatwist.com/studio/lubbock,0,0,0,0,No DB Unpaid Number,8063706236,false,PPC Not Found,0,https://www.paintingwithatwist.com/studio/lubbock?provider=google,301,200,23.253.135.119,dns2.stabletransit.com.,yes,yes,no,no,no,no,no,yes,no,yes,no,no,
